"21","19&1713.90"
"22","7&550.00"
"28","9&577.30"
"46","3&363.80"
"50","5&317.70"
"51","4&221.70"
"59","22&4110.10"
"62","5&2632.00"
"76","10&30.08"
"83","4&370.80"
"86","1&84.90"
"150","1&124.00"
"158","8&374.53"
"161","1&59.90"
"229","1&95.00"
"237","41&5303.10"
"248","17&1280.20"
"258","7&1192.80"
"265","5&346.70"
"266","9&795.70"
"270","1&78.00"
"273","18&1319.50"
"274","3&269.70"
"276","3&437.90"
"279","1&118.00"
"281","8&869.90"
"282","21&2909.90"
"283","2&165.80"
"284","7&1396.80"
"289","2&274.00"
"290","45&3436.20"
"295","4&287.70"
"300","1&118.00"
"309","3&229.60"
"312","2&349.00"
"315","14&1537.50"
"316","1&148.00"
"317","4&340.90"
"320","15&2085.70"
"323","3&397.90"
"338","6&1020.90"
"356","15&1799.40"
"358","1&78.00"
"364","3&282.80"
"366","1&56.80"
"367","1&78.00"
"368","29&2386.30"
"378","4&154.00"
"392","14&1227.90"
"399","1&78.00"
"411","3&284.70"
"419","1&158.00"
"427","2&448.00"
"430","54&6311.60"
"432","20&2263.00"
"435","5&573.80"
"438","1&89.90"
"441","2&117.80"
"445","4&288.70"
"447","3&128.00"
"627","1&99.90"
"722","2&138.00"
"753","7&556.20"
"910","7&587.40"
"1059","1&116.00"
"1095","5&532.70"
"1437","3&189.00"
"1472","20&2412.20"
"1487","3&235.00"
"1567","1&199.00"
"1568","33&3935.60"
"1579","1&68.00"
"1580","1&96.00"
"1610","17&1624.30"
"1744","1&69.90"
"1753","1&189.00"
"1863","6&586.30"
"1915","8&860.00"
"1916","1&192.00"
"1921","1&59.90"
"2041","2&145.80"
"2054","2&177.90"
"2070","2&257.00"
"3311","10&751.20"
"3339","12&1335.10"
"3398","8&1109.70"
"3407","12&1325.90"
"3408","18&1344.00"
"3409","1&119.00"
"3447","2&276.00"
"3451","2&236.00"
"3454","1&158.00"
"3495","1&269.00"
"3496","1&45.00"
"3497","3&325.90"
"3501","1&149.00"
"3503","1&269.00"
"3539","2&149.80"
"3672","2&90.00"
"3727","1&69.80"
"3909","2&359.90"
"3987","3&502.00"
"3988","3&318.00"
"4003","6&994.20"
"4016","1&269.00"
"4057","2&207.90"
"4115","1&156.80"
"4128","4&258.20"
"4135","3&198.80"
"4158","5&1108.00"
"4194","6&560.70"
"4234","4&349.70"
"4245","4&392.90"
"4249","2&236.00"
"4250","5&460.90"
"4254","2&147.70"
"4255","1&45.00"
"4258","8&481.00"
"4261","2&144.80"
"4262","2&236.00"
"4263","3&294.50"
"4265","3&325.90"
"4266","3&365.00"
"4268","1&114.90"
"4270","3&293.00"
"4275","4&298.40"
"4277","3&279.80"
"4279","1&118.00"
"4285","10&900.30"
"4286","16&2772.90"
"4289","5&483.70"
"4298","3&288.70"
"4299","1&89.90"
"4301","1&189.00"
"4304","2&128.70"
"4307","5&452.30"
"4308","3&297.80"
"4309","2&324.90"
"4310","17&1198.50"
"4311","8&842.80"
"4316","4&314.50"
"4319","2&196.00"
"4324","1&78.00"
"4328","6&578.70"
"4329","11&978.40"
"4331","1&79.90"
"4334","3&307.70"
"4342","5&577.00"
"4345","1&129.90"
"4350","6&692.00"
"4356","2&194.00"
"4376","2&284.00"
"4413","2&678.90"
"4521","1&45.00"
"4530","6&565.10"
"4636","3&281.00"
"4641","1&59.90"
"4666","10&2240.80"
"4681","2&217.90"
"4744","5&372.70"
"4759","1&135.00"
"4761","1&78.00"
"4813","6&380.30"
"4856","15&1184.80"
"4857","3&447.90"
"4859","4&415.70"
"4860","4&390.80"
"4863","3&223.70"
"4864","2&236.00"
"4870","6&846.20"
"4871","1&59.90"
"4874","6&508.00"
"4879","3&236.60"
"4880","17&1570.10"
"4884","5&375.20"
"4888","1&78.00"
"4890","1&39.90"
"4896","3&206.70"
"4898","2&187.00"
"4912","2&167.90"
"4914","3&214.60"
"4938","1&78.00"
"4939","1&89.90"
"4940","9&678.60"
"4945","9&610.10"
"4946","15&1183.40"
"4954","4&309.50"
"4955","10&1034.70"
"4956","1&50.00"
"4959","1&82.80"
"4964","1&39.90"
"4965","1&89.90"
"4986","9&734.60"
"4995","1&118.00"
"5012","1&94.90"
"5015","4&285.80"
"5034","1&95.00"
"5152","13&1318.50"
"5356","3&243.80"
"5627","1&88.00"
"5676","7&328.90"
"5751","4&293.90"
"5759","1&158.00"
"5769","10&856.70"
"5779","4&429.40"
"5788","1&79.90"
"5795","1&256.00"
"5814","11&916.00"
"5818","2&133.00"
"5819","4&684.90"
"5820","18&1870.40"
"5821","10&1433.80"
"5823","8&896.20"
"5828","3&220.90"
"5840","3&169.00"
"5905","13&1142.40"
"5999","1&69.90"
"6131","2&140.00"
"6255","2&154.00"
"6260","4&347.00"
"6262","2&166.80"
"6269","1&55.90"
"6270","1&99.00"
"6272","2&109.90"
"6274","14&1230.30"
"6279","1&135.00"
"6283","1&78.00"
"6311","6&475.50"
"6344","5&556.60"
"6380","1&146.00"
"6389","11&1649.40"
"6401","1&119.80"
"6492","1&99.00"
"6510","1&114.90"
"6612","2&137.90"
"6697","1&108.00"
"6705","2&177.90"
"6711","3&197.80"
"6712","1&128.00"
"6724","5&540.80"
"6725","5&322.40"
"6726","1&269.00"
"6742","1&69.90"
"6746","1&118.00"
"6756","4&523.80"
"6764","3&291.90"
"6766","8&750.30"
"6770","23&2051.90"
"6799","5&691.20"
"6907","4&404.40"
"6913","19&1933.80"
"6914","8&679.00"
"6963","14&1246.10"
"7066","16&1460.00"
"7075","5&476.60"
"7172","7&535.90"
"7173","7&483.70"
"7195","3&624.00"
"7244","1&89.00"
"7245","1&78.00"
"7246","4&397.80"
"7249","3&147.50"
"7283","9&739.70"
"7296","15&1580.00"
"7340","3&486.00"
"7472","9&1221.50"
"7504","9&716.40"
"7517","1&69.90"
"7521","1&118.00"
"7580","1&78.00"
"7583","8&761.60"
"7587","1&99.00"
"7645","1&78.00"
"7655","2&234.00"
"7722","1&69.90"
"7723","9&1006.90"
"7728","6&508.00"
"7729","6&517.70"
"7748","2&139.80"
"7782","1&78.00"
"7815","1&99.00"
"7821","4&544.00"
"7852","1&116.00"
"7860","2&388.90"
"7864","2&139.80"
"7867","1&176.00"
"7868","3&157.50"
"7889","5&417.50"
"7901","5&369.50"
"7909","2&481.00"
"7966","2&99.80"
"7974","3&220.70"
"8050","9&837.80"
"8089","18&1188.60"
"8098","6&461.40"
"8108","2&228.90"
"8121","3&226.90"
"8128","1&99.00"
"8180","1&288.00"
"8197","2&96.70"
"8217","1&78.00"
"8238","1&95.00"
"8239","2&70.00"
"8268","1&69.90"
"8295","2&270.00"
"8312","1&69.90"
"8316","1&599.00"
"8510","19&2456.30"
"8536","10&849.70"
"8547","4&442.30"
"8572","2&236.00"
"8575","2&388.80"
"8605","1&55.90"
"8621","1&88.00"
"9004","8&1202.90"
"9019","6&868.00"
"9069","4&370.90"
"9083","2&315.90"
"9135","9&1214.60"
"9154","6&693.90"
"9156","10&995.80"
"9158","1&69.90"
"9160","6&1195.70"
"9164","1&69.90"
"9172","1&79.90"
"9218","6&454.60"
"9261","2&197.00"
"9293","1&78.00"
"9348","1&89.90"
"9349","21&2325.50"
"9352","32&4172.50"
"9386","1&78.00"
"9393","7&1323.80"
"9416","9&681.20"
"9451","9&571.60"
"9481","1&88.00"
"9482","2&166.00"
"9491","2&253.60"
"9547","10&928.40"
"9578","2&192.90"
"9579","2&168.00"
"9667","16&1291.50"
"9674","5&496.80"
"9676","6&655.00"
"9686","1&118.00"
"9697","1&198.00"
"9698","24&1976.80"
"9706","1&82.80"
"9711","4&511.90"
"9713","1&538.00"
"9720","2&213.00"
"9731","11&965.60"
"9748","1&49.90"
"9781","15&1075.90"
"9786","1&58.80"
"9797","4&329.90"
"9800","1&116.00"
"9801","8&1005.70"
"9813","1&61.90"
"9847","1&96.00"
"9857","4&231.50"
"9869","1&299.00"
"9874","7&755.90"
"9891","1&78.00"
"9924","2&247.90"
"9925","17&1634.60"
"9929","4&303.90"
"9938","2&99.80"
"9985","4&515.80"
"10000","1&78.00"
"10003","1&69.90"
"10019","1&119.00"
"10026","1&39.90"
"10031","3&258.90"
"10081","15&1493.80"
"10097","1&78.00"
"10099","4&266.00"
"10106","5&597.90"
"10114","1&78.00"
"10116","15&1569.90"
"10129","1&68.00"
"10138","11&1610.90"
"10140","3&190.80"
"10153","2&108.00"
"10163","2&97.60"
"10199","1&118.00"
"10208","2&147.90"
"10241","1&274.00"
"10252","1&79.00"
"10304","3&353.80"
"10323","2&241.80"
"10329","3&312.00"
"10330","1&597.00"
"10334","1&78.00"
"10335","1&78.00"
"10338","4&368.70"
"10350","3&149.90"
"10362","1&119.00"
"10363","1&149.00"
"10365","3&168.00"
"10369","3&286.80"
"10373","1&179.80"
"10392","11&608.80"
"10403","3&334.70"
"10414","3&404.90"
"10485","1&149.00"
